,station_id,name,rental_methods,lat,eightd_station_services,has_kiosk,short_name,external_id,capacity,region_id,electric_bike_surcharge_waiver,legacy_id,lon,station_type,eightd_has_key_dispenser,rental_uris.ios,rental_uris.android,timestamp
85,90,34th St & Wisconsin Ave NW,"['KEY', 'CREDITCARD']",38.916442,[],True,31226,0824a988-1f3f-11e7-bf6b-3863bb334450,11,42,False,90,-77.0682,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
86,91,13th St & New York Ave NW,"['KEY', 'CREDITCARD']",38.900283,[],True,31227,0824aa39-1f3f-11e7-bf6b-3863bb334450,23,42,False,91,-77.029822,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
87,92,8th & H St NW,"['KEY', 'CREDITCARD']",38.8997,[],True,31228,0824b9cc-1f3f-11e7-bf6b-3863bb334450,33,42,False,92,-77.023086,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
88,93,10th & Monroe St NE,"['KEY', 'CREDITCARD']",38.932456900063606,[],True,31504,0824bb59-1f3f-11e7-bf6b-3863bb334450,19,42,False,93,-76.99353396892548,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
89,94,Eckington Pl & Q St NE,"['KEY', 'CREDITCARD']",38.910972,[],True,31505,0824bc00-1f3f-11e7-bf6b-3863bb334450,23,42,False,94,-77.00495,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
90,95,6th & H St NE,"['KEY', 'CREDITCARD']",38.899972,[],True,31615,0824bc70-1f3f-11e7-bf6b-3863bb334450,23,42,False,95,-76.998347,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
91,96,3rd & H St NE,"['KEY', 'CREDITCARD']",38.900412,[],True,31616,0824bce1-1f3f-11e7-bf6b-3863bb334450,19,42,False,96,-77.001949,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
92,97,Bladensburg Rd & Benning Rd NE,"['KEY', 'CREDITCARD']",38.900413,[],True,31617,0824c0d5-1f3f-11e7-bf6b-3863bb334450,15,42,False,97,-76.982872,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
93,98,4th & East Capitol St NE,"['KEY', 'CREDITCARD']",38.889955,[],True,31618,0824c1a1-1f3f-11e7-bf6b-3863bb334450,11,42,False,98,-77.000349,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
94,99,Lincoln Park / 13th & East Capitol St NE ,"['KEY', 'CREDITCARD']",38.890461,[],True,31619,0824c229-1f3f-11e7-bf6b-3863bb334450,25,42,False,99,-76.988355,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
95,100,Branch & Pennsylvania Ave SE,"['KEY', 'CREDITCARD']",38.8692,[],True,31701,0824c29d-1f3f-11e7-bf6b-3863bb334450,11,42,False,100,-76.9599,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
96,101,13th & D St NE,"['KEY', 'CREDITCARD']",38.894832,[],True,31622,0824c309-1f3f-11e7-bf6b-3863bb334450,31,42,False,101,-76.987633,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
97,102,New Hampshire Ave & T St NW,"['KEY', 'CREDITCARD']",38.915544,[],True,31229,0824c376-1f3f-11e7-bf6b-3863bb334450,23,42,False,102,-77.038252,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
98,103,Metro Center / 12th & G St NW,"['KEY', 'CREDITCARD']",38.898364,[],True,31230,0824c604-1f3f-11e7-bf6b-3863bb334450,39,42,False,103,-77.027869,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
99,104,14th & D St NW / Ronald Reagan Building,"['KEY', 'CREDITCARD']",38.894514,[],True,31231,0824c69b-1f3f-11e7-bf6b-3863bb334450,25,42,False,104,-77.031617,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
100,105,7th & F St NW / National Portrait Gallery,"['KEY', 'CREDITCARD']",38.89728304853854,[],True,31232,0824c772-1f3f-11e7-bf6b-3863bb334450,27,42,False,105,-77.02219069004059,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
101,106,17th & K St NW / Farragut Square,"['KEY', 'CREDITCARD']",38.902061,[],True,31233,0824c80d-1f3f-11e7-bf6b-3863bb334450,35,42,False,106,-77.038322,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
102,107,20th & O St NW / Dupont South,"['KEY', 'CREDITCARD']",38.908905,[],True,31234,0824c8d2-1f3f-11e7-bf6b-3863bb334450,19,42,False,107,-77.04478,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
103,108,4th & D St NW / Judiciary Square,"['KEY', 'CREDITCARD']",38.895344,[],True,31621,0824cb9b-1f3f-11e7-bf6b-3863bb334450,15,42,False,108,-77.016106,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
104,109,19th St & Constitution Ave NW,"['KEY', 'CREDITCARD']",38.8923,[],True,31235,0824cd3d-1f3f-11e7-bf6b-3863bb334450,35,42,False,109,-77.0436,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
105,110,37th & O St NW / Georgetown University,"['KEY', 'CREDITCARD']",38.90774,[],True,31236,0824cdb0-1f3f-11e7-bf6b-3863bb334450,23,42,False,110,-77.071652,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
106,112,25th St & Pennsylvania Ave NW,"['KEY', 'CREDITCARD']",38.903827,[],True,31237,0824cfe7-1f3f-11e7-bf6b-3863bb334450,15,42,False,112,-77.053485,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
107,113,Columbus Circle / Union Station,"['KEY', 'CREDITCARD']",38.89696,[],True,31623,0824d0c6-1f3f-11e7-bf6b-3863bb334450,55,42,False,113,-77.00493,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
108,114,North Capitol St & F St NW,"['KEY', 'CREDITCARD']",38.897446,[],True,31624,0824d140-1f3f-11e7-bf6b-3863bb334450,23,42,False,114,-77.009888,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
109,115,11th & M St NW,"['KEY', 'CREDITCARD']",38.9055785,[],True,31266,0824de05-1f3f-11e7-bf6b-3863bb334450,19,42,False,115,-77.027313,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
110,116,36th & Calvert St NW / Glover Park,"['KEY', 'CREDITCARD']",38.922581,[],True,31304,0824e189-1f3f-11e7-bf6b-3863bb334450,15,42,False,116,-77.070334,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
111,117,14th & G St NW,"['KEY', 'CREDITCARD']",38.898409,[],True,31238,0824e24c-1f3f-11e7-bf6b-3863bb334450,23,42,False,117,-77.032278,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
112,118,Potomac Ave & 35th St S,"['KEY', 'CREDITCARD']",38.844015,[],True,31052,0824e2e3-1f3f-11e7-bf6b-3863bb334450,15,41,False,118,-77.050537,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
113,124,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,"['KEY', 'CREDITCARD']",38.88412,[],True,31240,0824e68d-1f3f-11e7-bf6b-3863bb334450,31,42,False,124,-77.04657,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
114,125,11th & F St NW,"['KEY', 'CREDITCARD']",38.897857,[],True,31262,0824e72a-1f3f-11e7-bf6b-3863bb334450,15,42,False,125,-77.026975,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
115,126,23rd & E St NW ,"['KEY', 'CREDITCARD']",38.896104,[],True,31260,0824e7c1-1f3f-11e7-bf6b-3863bb334450,19,42,False,126,-77.049882,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
116,127,Lynn St & 19th St North,"['KEY', 'CREDITCARD']",38.897315,[],True,31014,0824ea2c-1f3f-11e7-bf6b-3863bb334450,27,41,False,127,-77.070993,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
117,128,Wilson Blvd & Ft Myer Dr,"['KEY', 'CREDITCARD']",38.8946,[],True,31015,0824eb1b-1f3f-11e7-bf6b-3863bb334450,19,41,False,128,-77.072305,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
118,129,Clarendon Blvd & Pierce St,"['KEY', 'CREDITCARD']",38.893438,[],True,31016,0824eba7-1f3f-11e7-bf6b-3863bb334450,15,41,False,129,-77.076389,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
119,130,Wilson Blvd & N Uhle St,"['KEY', 'CREDITCARD']",38.891696,[],True,31017,0824ee0d-1f3f-11e7-bf6b-3863bb334450,15,41,False,130,-77.0846,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
120,131,Rhodes St & 16th St N,"['KEY', 'CREDITCARD']",38.892164,[],True,31018,0824eea3-1f3f-11e7-bf6b-3863bb334450,12,41,False,131,-77.079375,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
121,132,Fairfax Village,"['KEY', 'CREDITCARD']",38.86559,[],True,31706,0824f08b-1f3f-11e7-bf6b-3863bb334450,15,42,False,132,-76.952103,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
122,133,21st St & Constitution Ave NW,"['KEY', 'CREDITCARD']",38.892459,[],True,31261,0824f16b-1f3f-11e7-bf6b-3863bb334450,15,42,False,133,-77.046567,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
123,134,Wilson Blvd & N Edgewood St,"['KEY', 'CREDITCARD']",38.889396070923496,[],True,31019,0824f3d6-1f3f-11e7-bf6b-3863bb334450,15,41,False,134,-77.09186241030693,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
124,135,Columbia Rd & Belmont St NW,"['KEY', 'CREDITCARD']",38.920669,[],True,31113,0824f461-1f3f-11e7-bf6b-3863bb334450,19,42,False,135,-77.04368,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
125,136,Rhode Island & Connecticut Ave NW,"['KEY', 'CREDITCARD']",38.905995699991145,[],True,31239,0824f644-1f3f-11e7-bf6b-3863bb334450,23,42,False,136,-77.03980207443237,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
126,137,Thomas Circle,"['KEY', 'CREDITCARD']",38.9059,[],True,31241,0824f8a2-1f3f-11e7-bf6b-3863bb334450,33,42,False,137,-77.0325,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
127,138,Wilson Blvd & N Franklin Rd,"['KEY', 'CREDITCARD']",38.8904,[],True,31020,0824fb6c-1f3f-11e7-bf6b-3863bb334450,12,41,False,138,-77.0889,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
128,139,Clarendon Blvd & N Fillmore St,"['KEY', 'CREDITCARD']",38.8881,[],True,31021,0824fd71-1f3f-11e7-bf6b-3863bb334450,15,41,False,139,-77.09308,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
129,140,Clarendon Metro / Wilson Blvd & N Highland St,"['KEY', 'CREDITCARD']",38.88701007722296,[],True,31022,0824ff6e-1f3f-11e7-bf6b-3863bb334450,21,41,False,140,-77.09525674581528,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
130,141,18th St & Pennsylvania Ave NW,"['KEY', 'CREDITCARD']",38.89968,[],True,31242,08250172-1f3f-11e7-bf6b-3863bb334450,27,42,False,141,-77.041539,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
131,142,4th & C St SW,"['KEY', 'CREDITCARD']",38.88637194054526,[],True,31243,08250371-1f3f-11e7-bf6b-3863bb334450,39,42,False,142,-77.01770067214966,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
132,143,4th & E St SW,"['KEY', 'CREDITCARD']",38.88412,[],True,31244,082513a4-1f3f-11e7-bf6b-3863bb334450,19,42,False,143,-77.017445,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
133,144,3rd & G St SE,"['KEY', 'CREDITCARD']",38.881185,[],True,31625,08251448-1f3f-11e7-bf6b-3863bb334450,19,42,False,144,-77.001828,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
134,145,7th & R St NW / Shaw Library,"['KEY', 'CREDITCARD']",38.912719,[],True,31245,082514b8-1f3f-11e7-bf6b-3863bb334450,15,42,False,145,-77.022155,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
135,146,9th & Upshur St NW,"['KEY', 'CREDITCARD']",38.9418,[],True,31404,08251532-1f3f-11e7-bf6b-3863bb334450,15,42,False,146,-77.0251,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
136,147,1st & Rhode Island Ave NW,"['KEY', 'CREDITCARD']",38.915417,[],True,31506,082515d4-1f3f-11e7-bf6b-3863bb334450,15,42,False,147,-77.012289,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
137,148,Columbia Rd & Georgia Ave NW,"['KEY', 'CREDITCARD']",38.92812111132096,[],True,31115,0825164b-1f3f-11e7-bf6b-3863bb334450,27,42,False,148,-77.0237946510315,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
138,149,California St & Florida Ave NW,"['KEY', 'CREDITCARD']",38.917761,[],True,31116,082516c1-1f3f-11e7-bf6b-3863bb334450,19,42,False,149,-77.04062,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
139,150,Benning Rd & East Capitol St NE / Benning Rd Metro,"['KEY', 'CREDITCARD']",38.889935,[],True,31707,0825176c-1f3f-11e7-bf6b-3863bb334450,19,42,False,150,-76.93723,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
140,151,3000 Connecticut Ave NW / National Zoo,"['KEY', 'CREDITCARD']",38.930282,[],True,31307,0825180e-1f3f-11e7-bf6b-3863bb334450,15,42,False,151,-77.055599,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
141,152,Anacostia Ave & Benning Rd NE / River Terrace ,"['KEY', 'CREDITCARD']",38.896544,[],True,31708,082518eb-1f3f-11e7-bf6b-3863bb334450,15,42,False,152,-76.96012,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
142,153,M St & Pennsylvania Ave NW,"['KEY', 'CREDITCARD']",38.905126,[],True,31246,08251984-1f3f-11e7-bf6b-3863bb334450,19,42,False,153,-77.056887,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
143,154,15th St & Massachusetts Ave SE,"['KEY', 'CREDITCARD']",38.88732,[],True,31626,08251a1b-1f3f-11e7-bf6b-3863bb334450,15,42,False,154,-76.983569,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
144,155,Congress Heights Metro,"['KEY', 'CREDITCARD']",38.844711,[],True,31806,08251aba-1f3f-11e7-bf6b-3863bb334450,15,42,False,155,-76.987823,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
145,156,N Quincy St & Glebe Rd,"['KEY', 'CREDITCARD']",38.876393,[],True,31035,08251bba-1f3f-11e7-bf6b-3863bb334450,12,41,False,156,-77.107735,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
146,157,Barcroft Community Center,"['KEY', 'CREDITCARD']",38.85033657788445,[],True,31033,08251c45-1f3f-11e7-bf6b-3863bb334450,11,41,False,157,-77.1009886264801,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
147,158,N Veitch St & 20th St N,"['KEY', 'CREDITCARD']",38.896923,[],True,31029,08251cd1-1f3f-11e7-bf6b-3863bb334450,15,41,False,158,-77.086502,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
148,159,10th & K St NW,"['KEY', 'CREDITCARD']",38.9024,[],True,31263,08251d5a-1f3f-11e7-bf6b-3863bb334450,23,42,False,159,-77.02622,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
149,160,Fairfax Dr & Wilson Blvd,"['KEY', 'CREDITCARD']",38.885801,[],True,31023,08251ded-1f3f-11e7-bf6b-3863bb334450,11,41,False,160,-77.097745,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
150,161,Wilson Blvd & N Quinn St,"['KEY', 'CREDITCARD']",38.893993,[],True,31027,08251e7d-1f3f-11e7-bf6b-3863bb334450,17,41,False,161,-77.07857,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
151,162,1st & K St SE,"['KEY', 'CREDITCARD']",38.878854378063295,[],True,31628,08251f03-1f3f-11e7-bf6b-3863bb334450,15,42,False,162,-77.00572729110718,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
152,163,39th & Calvert St NW / Stoddert,"['KEY', 'CREDITCARD']",38.922649,[],True,31306,08251f93-1f3f-11e7-bf6b-3863bb334450,19,42,False,163,-77.077271,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
153,164,1st & Washington Hospital Center NW,"['KEY', 'CREDITCARD']",38.928743,[],True,31507,0825201c-1f3f-11e7-bf6b-3863bb334450,15,42,False,164,-77.012457,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
154,165,Virginia Square Metro / Monroe St & 9th St N,"['KEY', 'CREDITCARD']",38.882788,[],True,31024,082520aa-1f3f-11e7-bf6b-3863bb334450,19,41,False,165,-77.103148,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
155,166,Central Library / Quincy St & 10th St N,"['KEY', 'CREDITCARD']",38.88397,[],True,31025,0825213e-1f3f-11e7-bf6b-3863bb334450,11,41,False,166,-77.10783,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
156,167,Washington Blvd & 10th St N,"['KEY', 'CREDITCARD']",38.884734,[],True,31026,082521d3-1f3f-11e7-bf6b-3863bb334450,15,41,False,167,-77.093485,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
157,168,Jefferson Dr & 14th St SW,"['KEY', 'CREDITCARD']",38.8885525,[],True,31247,08252260-1f3f-11e7-bf6b-3863bb334450,23,42,False,168,-77.032427,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
158,169,Smithsonian-National Mall / Jefferson Dr & 12th St SW,"['KEY', 'CREDITCARD']",38.888774,[],True,31248,082522f0-1f3f-11e7-bf6b-3863bb334450,35,42,False,169,-77.028694,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
159,170,George Mason Dr & Wilson Blvd,"['KEY', 'CREDITCARD']",38.87887,[],True,31036,08252387-1f3f-11e7-bf6b-3863bb334450,15,41,False,170,-77.1207,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
160,171,6th St & Indiana Ave NW,"['KEY', 'CREDITCARD']",38.894573,[],True,31264,08252414-1f3f-11e7-bf6b-3863bb334450,19,42,False,171,-77.01994,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
161,172,N Veitch St & Key Blvd,"['KEY', 'CREDITCARD']",38.893237,[],True,31028,082524a2-1f3f-11e7-bf6b-3863bb334450,11,41,False,172,-77.086063,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
162,173,Langston Blvd & N Adams St,"['KEY', 'CREDITCARD']",38.89593,[],True,31030,08252530-1f3f-11e7-bf6b-3863bb334450,19,41,False,173,-77.089006,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
163,174,15th St & N Scott St,"['KEY', 'CREDITCARD']",38.89054,[],True,31031,082525bb-1f3f-11e7-bf6b-3863bb334450,15,41,False,174,-77.08095,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
164,175,Washington Blvd & 7th St N,"['KEY', 'CREDITCARD']",38.88081,[],True,31032,08252645-1f3f-11e7-bf6b-3863bb334450,11,41,False,175,-77.090792,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
165,176,Ballston Metro / Stuart St & 9th St N,"['KEY', 'CREDITCARD']",38.881044,[],True,31037,082526d1-1f3f-11e7-bf6b-3863bb334450,23,41,False,176,-77.111768,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
166,177,Fairfax Dr & N Randolph St,"['KEY', 'CREDITCARD']",38.882629,[],True,31034,0825275b-1f3f-11e7-bf6b-3863bb334450,15,41,False,177,-77.109366,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
167,178,Jefferson Memorial,"['KEY', 'CREDITCARD']",38.879819,[],True,31249,082527e7-1f3f-11e7-bf6b-3863bb334450,23,42,False,178,-77.037413,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
168,179,Good Hope Rd & 14th St SE,"['KEY', 'CREDITCARD']",38.866611,[],True,31803,08252874-1f3f-11e7-bf6b-3863bb334450,15,42,False,179,-76.985238,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
169,180,Glebe Rd & 11th St N,"['KEY', 'CREDITCARD']",38.883921,[],True,31038,082528fb-1f3f-11e7-bf6b-3863bb334450,11,41,False,180,-77.116817,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
170,181,Wilson Blvd & N Quincy St,"['KEY', 'CREDITCARD']",38.880012,[],True,31039,08252a00-1f3f-11e7-bf6b-3863bb334450,15,41,False,181,-77.107854,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
171,182,GMU / Fairfax Dr & Kenmore St,"['KEY', 'CREDITCARD']",38.884616,[],True,31040,08252a92-1f3f-11e7-bf6b-3863bb334450,11,41,False,182,-77.10108,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
172,183,Gallaudet / 8th St & Florida Ave NE,"['KEY', 'CREDITCARD']",38.90509,[],True,31508,08252b28-1f3f-11e7-bf6b-3863bb334450,19,42,False,183,-76.9941,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
173,185,20th & L St NW,"['KEY', 'CREDITCARD']",38.903584,[],True,31250,08252c4a-1f3f-11e7-bf6b-3863bb334450,19,42,False,185,-77.044789,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
174,186,12th & L St NW,"['KEY', 'CREDITCARD']",38.903819,[],True,31251,082537e4-1f3f-11e7-bf6b-3863bb334450,19,42,False,186,-77.0284,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
175,187,21st St & Pennsylvania Ave NW,"['KEY', 'CREDITCARD']",38.901539,[],True,31252,0825388d-1f3f-11e7-bf6b-3863bb334450,19,42,False,187,-77.046564,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
176,188,19th & K St NW,"['KEY', 'CREDITCARD']",38.902204,[],True,31253,08253908-1f3f-11e7-bf6b-3863bb334450,23,42,False,188,-77.04337,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
177,189,Prince St & Union St,"['KEY', 'CREDITCARD']",38.803124,[],True,31041,08253976-1f3f-11e7-bf6b-3863bb334450,19,40,False,189,-77.040363,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
178,190,Market Square / King St & Royal St,"['KEY', 'CREDITCARD']",38.804718,[],True,31042,082539e0-1f3f-11e7-bf6b-3863bb334450,15,40,False,190,-77.043363,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
179,191,St Asaph & Pendleton St,"['KEY', 'CREDITCARD']",38.81074147938705,[],True,31043,08253a4b-1f3f-11e7-bf6b-3863bb334450,15,40,False,191,-77.0446327328682,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
180,192,King St & Patrick St,"['KEY', 'CREDITCARD']",38.805317,[],True,31044,08253ab7-1f3f-11e7-bf6b-3863bb334450,15,40,False,192,-77.049883,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
181,193,15th & K St NW,"['KEY', 'CREDITCARD']",38.902,[],True,31254,08253b2b-1f3f-11e7-bf6b-3863bb334450,27,42,False,193,-77.03353,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
182,194,Commerce St & Fayette St,"['KEY', 'CREDITCARD']",38.805648,[],True,31045,08253b95-1f3f-11e7-bf6b-3863bb334450,15,40,False,194,-77.05293,classic,False,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,18:56:47
